ref_date,napcs_group,napcs_group_name,product,uom,value,vector,coordinate,status,terminated
2019-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",100.3,v1230996123,1.117,,
2019-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",100.4,v1230996123,1.117,,
2020-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",100.0,v1230996123,1.117,,
2020-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",106.8,v1230996123,1.117,,
2020-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",109.7,v1230996123,1.117,,
2020-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",102.2,v1230996123,1.117,,
2020-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",103.4,v1230996123,1.117,,
2020-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",108.0,v1230996123,1.117,,
2020-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",124.8,v1230996123,1.117,,
2020-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",145.4,v1230996123,1.117,,
2020-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",167.7,v1230996123,1.117,,
2020-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",162.2,v1230996123,1.117,,
2020-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",144.8,v1230996123,1.117,,
2020-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",162.5,v1230996123,1.117,,
2021-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",178.5,v1230996123,1.117,,
2021-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",188.4,v1230996123,1.117,,
2021-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",205.1,v1230996123,1.117,,
2021-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",229.5,v1230996123,1.117,,
2021-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",276.8,v1230996123,1.117,,
2021-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",254.2,v1230996123,1.117,,
2021-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",194.9,v1230996123,1.117,,
2021-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",148.3,v1230996123,1.117,,
2021-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",146.7,v1230996123,1.117,,
2021-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",150.0,v1230996123,1.117,,
2021-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",149.7,v1230996123,1.117,,
2021-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",179.5,v1230996123,1.117,,
2022-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",205.5,v1230996123,1.117,,
2022-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",220.3,v1230996123,1.117,,
2022-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",240.4,v1230996123,1.117,,
2022-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",219.7,v1230996123,1.117,,
2022-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",210.4,v1230996123,1.117,,
2022-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",161.4,v1230996123,1.117,,
2022-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",164.4,v1230996123,1.117,,
2022-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",159.7,v1230996123,1.117,,
2022-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",148.2,v1230996123,1.117,,
2022-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",147.0,v1230996123,1.117,,
2022-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",142.4,v1230996123,1.117,,
2022-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",135.2,v1230996123,1.117,,
2023-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",126.8,v1230996123,1.117,,
2023-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",131.6,v1230996123,1.117,,
2023-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.3,v1230996123,1.117,,
2023-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",122.8,v1230996123,1.117,,
2023-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",123.8,v1230996123,1.117,,
2023-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",122.4,v1230996123,1.117,,
2023-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",131.5,v1230996123,1.117,,
2023-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",129.5,v1230996123,1.117,,
2023-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",130.4,v1230996123,1.117,,
2023-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",125.3,v1230996123,1.117,,
2023-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",126.2,v1230996123,1.117,,
2023-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",124.6,v1230996123,1.117,,
2024-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.9,v1230996123,1.117,,
2024-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",128.4,v1230996123,1.117,,
2024-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",132.8,v1230996123,1.117,,
2024-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",133.9,v1230996123,1.117,,
2024-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.7,v1230996123,1.117,,
2024-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",126.9,v1230996123,1.117,,
2024-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",122.4,v1230996123,1.117,,
2024-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",126.8,v1230996123,1.117,,
2024-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",129.1,v1230996123,1.117,,
2024-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",131.2,v1230996123,1.117,,
2024-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",139.4,v1230996123,1.117,,
2024-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",140.6,v1230996123,1.117,,
2025-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",138.8,v1230996123,1.117,,
2025-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",137.9,v1230996123,1.117,,
2025-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",142.8,v1230996123,1.117,,
2025-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",136.8,v1230996123,1.117,,
2025-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",125.1,v1230996123,1.117,,
2025-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",125.0,v1230996123,1.117,,
2025-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.8,v1230996123,1.117,,
2025-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",129.0,v1230996123,1.117,,
2025-09,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",123.5,v1230996123,1.117,,
2025-10,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.6,v1230996123,1.117,,
2025-11,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",126.3,v1230996123,1.117,,
2025-12,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",121.0,v1230996123,1.117,,
2026-01,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",124.5,v1230996123,1.117,,
2026-02,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.2,v1230996123,1.117,,
2026-03,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.6,v1230996123,1.117,,
2026-04,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",127.3,v1230996123,1.117,,
2026-05,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",128.2,v1230996123,1.117,,
2026-06,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",133.1,v1230996123,1.117,,
2026-07,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",137.9,v1230996123,1.117,,
2026-08,P41,Lumber and other wood products,Lumber and other sawmill products [241],"Index, 202001=100",136.8,v1230996123,1.117,,
2015-01,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.2,v1230996119,1.113,,
2015-02,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.6,v1230996119,1.113,,
2015-03,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.1,v1230996119,1.113,,
2015-04,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",87.6,v1230996119,1.113,,
2015-05,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",87.5,v1230996119,1.113,,
2015-06,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.1,v1230996119,1.113,,
2015-07,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.7,v1230996119,1.113,,
2015-08,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.8,v1230996119,1.113,,
2015-09,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.1,v1230996119,1.113,,
2015-10,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",88.7,v1230996119,1.113,,
2015-11,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.3,v1230996119,1.113,,
2015-12,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.6,v1230996119,1.113,,
2016-01,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",90.8,v1230996119,1.113,,
2016-02,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",90.4,v1230996119,1.113,,
2016-03,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.9,v1230996119,1.113,,
2016-04,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.9,v1230996119,1.113,,
2016-05,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",89.9,v1230996119,1.113,,
2016-06,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",90.6,v1230996119,1.113,,
2016-07,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",91.0,v1230996119,1.113,,
2016-08,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",91.4,v1230996119,1.113,,
2016-09,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",92.1,v1230996119,1.113,,
2016-10,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",92.0,v1230996119,1.113,,
2016-11,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",92.0,v1230996119,1.113,,
2016-12,P41,Lumber and other wood products,Lumber and other wood products [P41],"Index, 202001=100",92.2,v1230996119,1.113,,
